-1.89531, 0.558512, -0.261624, -2.13602
-6.5022, -4.49363, -0.542548, -2.14567
-11.2132, -12.331, -1.32998, -2.14613
-16.7686, -20.1653, -1.5651, -2.1449
-21.9112, -27.3101, -1.89137, -2.14429
-26.9475, -35.0424, -2.47705, -2.14374
-32.0717, -42.2021, -3.13063, -2.14318
-38.6077, -49.3333, -3.58061, -2.14288
-43.6119, -56.0856, -4.07497, -2.14283
-49.6412, -62.6279, -4.79803, -2.14267
-54.823, -68.7086, -5.12546, -2.14265
-60.6964, -74.9198, -5.59871, -2.14277
-63.5684, -74.887, -4.94028, -2.46419
-70.4614, -80.1721, -4.79448, -2.46775
-76.7742, -85.4454, -5.85362, -2.46757
-84.3207, -91.444, -5.67608, -2.46678
-91.4008, -98.3131, -6.24533, -2.46618
-98.5011, -102.449, -6.7346, -2.46561
-105.566, -107.341, -7.04171, -2.46565
-111.245, -108.932, -7.02962, -2.53034
-117.991, -114.222, -7.98394, -2.5308
-125.626, -117.55, -8.87122, -2.53025
-133.03, -120.248, -8.65259, -2.53016
-135.718, -118.742, -7.66891, -3.03268
-134.423, -119.04, -7.43226, -3.55662
-133.26, -118.25, -7.40393, 3.21506
-139.764, -119.299, -7.35435, -3.06329
-137.941, -119.062, -7.28088, -2.89531
-142.819, -120.671, -7.41199, -2.87913
-141.951, -120.735, -8.04197, -3.39843
-145.223, -123.184, -8.20982, 3.39942
-153.431, -123.827, -10.0196, -2.87997
-160.403, -127.96, -11.511, -2.87947
-160.442, -128.529, -10.956, -3.13111
-160.857, -129.925, -10.2266, -2.70493
-168.486, -132.972, -11.3875, -2.70083
-166.978, -131.559, -11.6655, -3.22032
-173.235, -130.414, -11.7606, 3.05695
-180.015, -136.932, -13.5273, -2.70321
-186.262, -139.572, -14.1989, -2.72312
-194.257, -143.561, -15.302, -2.72299
-201.15, -143.896, -15.1098, -2.74014
-202.604, -143.121, -14.3982, -3.26062
-210.605, -142.942, -13.9159, 3.08809
-219.665, -144.642, -13.8356, 3.08858
-219.39, -145.581, -13.5931, 3.40157
-226.095, -146.931, -13.1484, -2.8793
-226.224, -146.083, -13.1462, -3.20765
-226.632, -147.008, -13.0142, 3.29668
-233.795, -147.337, -12.9808, -2.98521
-232.482, -146.832, -12.8505, -3.15149
-230.621, -146.176, -12.8972, 2.61022
-229.667, -146.338, -13.0227, 3.06199
-229.167, -145.767, -12.9569, 2.67673
-228.447, -146.175, -12.7778, 3.11728
-228.218, -145.843, -12.8806, 2.82825
-227.702, -146.282, -12.9135, 3.22986
-234.5, -147.46, -12.718, -3.05115
-232.335, -145.894, -12.6366, -3.22637
-231.298, -146.866, -12.9196, 2.53553
-228.971, -145.303, -12.9732, 3.0517
-229.14, -146.893, -12.9925, 2.84667
-227.754, -144.773, -12.8716, 2.86805
-228.309, -147.403, -12.818, 3.16964
-227.584, -143.954, -12.6953, -3.63213
-234.811, -145.22, -12.8616, -3.11311
-235.06, -147.338, -12.9766, -3.23811
-233.977, -145.417, -12.7231, 2.90958
-232.712, -146.965, -12.7011, 2.53614
-229.992, -146.743, -12.8962, 2.53143
-227.941, -144.523, -12.8387, 2.59025
-228.424, -146.869, -12.8782, 3.05627
-227.712, -144.355, -12.8351, 2.61441
-227.97, -147.09, -12.7962, 3.07373
-227.54, -144.205, -12.8257, 2.66824
-234.886, -145.378, -12.7778, -3.09427
